924.5	188.338
925	188.32
925.5	188.302
926	188.285
926.5	188.267
927	188.249
927.5	188.232
928	188.214
928.5	188.196
929	188.179
929.5	188.161
930	188.143
930.5	188.125
931	188.108
931.5	188.09
932	188.072
932.5	188.054
933	188.038
933.5	188.021
934	188.004
934.5	187.988
935	187.971
935.5	187.954
936	187.938
936.5	187.921
937	187.904
937.5	187.887
938	187.87
938.5	187.853
939	187.836
939.5	187.819
940	187.802
940.5	187.785
941	187.768
941.5	187.751
942	187.734
942.5	187.717
943	187.699
943.5	187.682
944	187.665
944.5	187.647
945	187.63
945.5	187.612
946	187.595
946.5	187.577
947	187.56
947.5	187.542
948	187.525
948.5	187.507
949	187.489
949.5	187.472
950	187.454
950.5	187.437
951	187.419
951.5	187.401
952	187.384
952.5	187.366
953	187.348
953.5	187.33
954	187.312
954.5	187.295
955	187.279
955.5	187.262
956	187.246
956.5	187.229
957	187.213
957.5	187.196
958	187.179
958.5	187.163
959	187.146
959.5	187.129
960	187.112
960.5	187.095
961	187.078
961.5	187.061
962	187.044
962.5	187.027
963	187.01
963.5	186.993
964	186.976
964.5	186.959
965	186.942
965.5	186.924
966	186.907
966.5	186.89
967	186.872
967.5	186.855
968	186.838
968.5	186.82
969	186.803
969.5	186.785
970	186.768
970.5	186.75
971	186.733
971.5	186.715
972	186.698
972.5	186.68
973	186.662
973.5	186.645
974	186.627
974.5	186.609
975	186.592
975.5	186.574
976	186.556
976.5	186.539
977	186.522
977.5	186.506
978	186.489
978.5	186.473
979	186.456
979.5	186.44
980	186.423
980.5	186.406
981	186.39
981.5	186.373
982	186.356
982.5	186.339
983	186.323
983.5	186.306
984	186.289
984.5	186.272
985	186.255
985.5	186.238
986	186.221
986.5	186.204
987	186.187
987.5	186.17
988	186.152
988.5	186.135
989	186.118
989.5	186.101
990	186.083
990.5	186.066
991	186.049
991.5	186.031
992	186.014
992.5	185.996
993	185.979
993.5	185.961
994	185.944
994.5	185.926
995	185.909
995.5	185.891
996	185.874
996.5	185.856
997	185.839
997.5	185.821
998	185.803
998.5	185.786
999	185.768
999.5	185.751
